21918,369500
22060,152900
22207,737900
22563,802100
22838,382700
22922,416900
23142,257400
23237,311100
23257,670600
23385,409500
23543,328700
23587,14400
23878,492900
23934,452200
24207,757000
24248,339600
24277,467900
24359,290600
24412,365800
24492,381600
24508,594000
24619,657600
24665,583300
24723,69000
24728,194600
24798,678500
24930,721400
25211,547200
25219,63700
25417,483800
25440,41800
25712,88100
26031,801700
26042,133900
26044,110600
26353,429700
26506,214600
26711,738800
26777,810700
26816,196000
26906,726200
26940,439800
27088,554400
27194,421000
27200,456500
27381,201800
27385,598200
27499,463300
27591,668900
27601,694000
27646,160700
27677,802400
27714,438900
27790,521100
27845,49900
28116,221100
28160,615000
28280,536900
28305,70200
28553,153800
28825,155000
28952,34000
29139,287200
29192,469100
29374,701000
29462,609000
29596,495600
29921,291700
29970,381900
30008,385700
30355,337000
30382,374300
30687,783200
30713,283900
30725,150600
30810,428400
30981,495900
31296,492100
31335,214800
31424,111400
31495,233500
31597,761300
31789,672900
31835,178000
31857,647200
32035,43700
32082,683500
32119,614700
32218,127700
32274,319700
32302,647900
32303,800300
32541,718600
32664,799700
32686,355300
32792,665200
32806,445500
32818,413300
32840,207900
32942,156900
33158,646600
33196,774200
33260,294100
33269,574400
33282,286300
33430,261600
34060,502200
34252,662700
34321,367500
34424,810000
34427,84400
34494,70400
34878,264400
34955,500600
34990,596300
35169,276600
35190,650600
35233,527100
35291,88500
35358,199800
35472,413400
35527,47000
35529,639200
35586,615700
35603,46800
35632,642500
35733,615800
35911,195100
35917,309800
35937,80500
36044,28400
36090,790600
36141,561800
36236,616500
36299,343700
36344,804700
36391,428600
36513,134700
36633,568900
36697,200400
36754,367600
36901,321100
36923,708100
37001,252900
37092,722900
37101,170600
37136,805300
37174,239300
37328,718800
37430,275900
37435,2500
37530,301800
37599,383300
37706,209000
37809,485400
37851,181400
37865,125200
37945,781500
37952,478300
37967,566200
38089,141200
38136,702100
38371,697700
38378,403900
38429,416200
38578,666800
38715,564900
38722,121700
38763,1100
39049,246000
39157,18600
39212,223300
39240,87000
39299,581200
39376,466000
39408,349900
39427,187600
39680,794200
39694,398000
39747,638900
39888,496400
39958,110300
39986,153700
40005,70900
40021,293500
40085,773600
40199,732700
40465,325200
40522,756700
40548,240700
40674,731900
40832,193600
40959,678100
40986,665100
40991,166300
41109,398800
41204,365200
41247,625800
41274,487900
41358,786800
41364,679800
41430,530500
41528,768300
41815,727700
41870,683400
41981,13800
42035,742700
42149,101400
42381,669400
42498,689900
42519,496000
42677,740600
42711,239400
42812,208400
42845,276800
43395,755900
43505,726000
43506,280200
43673,11000
43742,549500
44381,346400
44422,42200
44510,44000
44557,444900
44621,9900
44928,811200
45126,589900
45142,550100
45302,746300
45587,11900
45624,601400
45702,296500
45764,481600
45848,250400
45850,154200
46196,465400
46254,4700
46336,171400
46435,292600
46450,139300
46458,652400
46532,188300
46679,299200
47001,797100
47002,340200
47165,656000
47179,90500
47206,479000
47316,193300
47365,48600
47517,701800
47538,220400
47931,751900
48021,17300
48205,388100
48256,28900
48264,762200
48282,92900
48428,92300
48439,631500
48949,673400
49046,364500
49266,461800
49276,179600
49460,776900
49641,190000
49672,426300
49771,27000
49786,401100
49816,200500
49818,10300
49890,626400
49938,338900
49968,228700
50243,231000
50250,556100
50251,419600
50655,103400
50729,213000
50980,487100
50995,102900
51050,585900
51324,484600
51932,313900
51948,638800
52063,49500
52223,95300
52276,568400
52512,33000
52659,686200
52720,815300
52870,47200
53194,121000
53284,803500
53517,505800
53707,215400
53810,39800
53811,111000
53849,521800
53866,47300
54073,732500
54113,269900
54198,470100
54291,540000
54496,429100
55177,31800
55201,218500
55227,374600
55249,203800
55271,67100
55347,663100
55470,727800
55627,307900
55692,619300
55710,787800
55788,238100
55815,154000
55816,542000
55828,716400
55975,533700
56097,526500
56143,426600
56264,126100
56519,54100
56839,728600
56874,763300
56878,715400
56941,528600
56986,13200
57152,335300
57336,82200
57458,802500
57701,613400
57865,290900
57907,593700
57992,166500
58014,791500
58085,92700
58235,108700
58249,348000
58432,810600
58451,634800
58545,68900
58746,693800
58786,54400
58995,276100
59008,379500
59111,250100
59208,624500
59314,228900
59346,416400
59400,373600
59571,499000
59800,413200
59827,314300
59844,563100
60013,530900
60081,54500
60098,94100
60196,601200
60304,474800
60670,539500
60892,122700
60920,159700
60963,332500
61025,86300
61149,580500
61211,353100
61217,197000
61313,90100
61351,392700
61673,694400
61942,423900
61950,281300
61997,657900
62052,630600
62080,648700
62284,356700
62359,814700
62445,10600
62523,159000
62638,728800
62871,272100
62965,294500
63241,649600
63314,309300
63337,298300
63357,568500
63408,262300
63614,592400
63636,293200
63758,210100
63764,272400
64158,221000
64384,168400
64405,193200
64724,599700
65005,174900
65174,301000
65179,403300
65180,792400
65361,574900
65490,700100
65606,327300
65683,612000
65724,268800
65748,201100
65752,693200
65780,575700
65824,237000
66039,35600
66245,387100
66287,98700
66426,270200
66507,577000
66548,354500
66907,659800
67104,486200
67161,769600
67525,532700
67537,646900
67598,498800
67626,699100
67630,195300
67743,60600
67839,751200
67902,479300
68169,635700
68230,94900
68462,165500
68490,55300
68508,93700
68536,451700
69103,2200
69371,478800
69481,249800
69601,321600
69666,457600
69688,17600
69721,192700
69880,610200
69881,497200
70015,167500
70035,490100
70185,521200
70276,526800
70568,241600
70810,523500
70889,457800
70956,163100
70974,327500
71046,43100
71047,226800
71173,48000
71203,313200
71329,664600
71677,535400
71710,269500
71744,358800
71827,133600
71946,66700
72037,622400
72216,377200
72365,195400
72431,376500
72436,43400
72449,190100
72569,224900
72744,758200
72774,598000
72775,779000
72826,16300
72855,745900
72873,178200
73040,283100
73316,773100
73499,495300
73655,480000
73719,500100
73746,739700
73776,73800
73804,113100
73874,485600
73919,233700
74046,544600
74055,713600
74218,313800
74256,427100
74291,707600
74704,176300
75147,340800
75673,353900
75708,451800
75734,196200
75838,9400
76063,353600
76118,284100
76457,715700
76634,554500
76643,433600
76668,192000
76974,344100
76983,10400
76988,411500
77152,608900
77156,766200
77221,82800
77595,134600
77596,331500
77696,453500
77926,275000
77961,164100
78107,550600
78258,617300
78315,476300
78571,91600
78760,323400
78776,609100
78789,262800
78828,657200
78864,668000
79001,571900
79024,28200
79067,244600
79260,341500
79376,627800
79400,584300
79434,169900
79509,345900
79585,267200
79586,417800
79627,492600
79947,505400
80013,693400
80378,423300
80469,730400
80523,535100
80650,625500
80883,103800
80896,141800
81122,146900
81372,171800
81411,796600
81429,717700
81543,168700
81544,302400
81732,214900
81753,479200
81869,12900
81904,121100
82128,761900
82176,268200
82274,411200
82454,300
82690,619800
82714,141000
82744,215000
82889,339200
83137,339500
83237,653000
83266,707700
83294,467300
83305,286800
83347,472900
83757,159500
83804,526300
83833,775700
83836,70300
83938,738300
84208,421300
84295,664000
84411,677600
84735,739200
84786,482300
84936,302900
85059,501300
85067,84000
85114,165100
85175,394800
85396,556900
85501,334900
85665,189800
85725,358300
85842,806500
85854,256800
85961,599100
85966,598500
86024,700300
86119,639600
86263,307800
86320,736400
86323,1300
86586,446400
86664,611600
86669,498600
86708,372000
86883,195900
87032,62800
87053,387300
87218,495100
87673,185500
87896,55900
87982,503700
88114,38400
88170,370200
88219,448900
88308,158200
88388,637500
88515,199500
88527,701600
88747,410500
88929,96700
89021,673200
89261,437200
89359,634700
89562,245200
89936,648600
90055,361700
90246,651000
90305,713200
90360,743300
90380,719200
90478,140600
90531,176800
90710,491300
90757,192400
90762,773500
90862,134200
90997,408600
91031,604700
91098,301300
91115,335900
91292,717800
91300,793500
91431,523600
91631,623400
91852,282500
91977,686700
91997,389800
92144,532100
92185,477600
92725,353200
92786,277700
92855,220200
92926,140800
92934,650200
92972,760500
93025,243500
93057,601900
93065,171900
93135,376900
93147,587100
93344,747800
93404,794500
93448,698100
93490,608200
93501,725300
93555,630300
93658,642800
93672,671900
93709,489800
94122,419200
94336,67600
94459,345600
94463,94200
94606,9500
94617,229500
94711,710800
94732,535500
94776,587400
94808,632000
95008,388600
95013,150000
95247,569200
95249,798000
95250,333500
95265,562000
95326,741300
95579,85700
95596,503300
95623,648200
95753,766400
95776,55500
95777,224100
95912,474000
95927,33100
95964,900
95966,758000
96041,58300
96093,54000
96133,483200
96165,779200
96188,319900
96244,675100
96427,314500
96439,117200
96515,776500
96567,116200
96898,574200
97256,559700
97278,410800
97355,313000
97447,656100
97537,61400
97580,769500
97645,578100
97837,349000
97928,230500
97932,646000
98344,378400
98371,786600
98432,435900
98611,617000
98675,194100
98713,144300
98765,221800
98791,377400
98800,666100
98808,172500
98847,367200
98853,379700
99068,294400
99093,23800
99123,55400
99192,700900
99408,212900
99442,679200
99574,278000
99610,692700
99658,52600
99791,472100
99822,640600
99830,613100
99890,147200
99897,524400
99949,58600
100002,608400
100192,757400
100269,117600
100287,618500
100309,518100
100351,232800
100529,49800
100623,24400
100693,530300
100713,288900
100848,804900
101118,661200
101309,133300
101338,210500
101447,167100
101909,172200
102090,736200
102106,575000
102460,303200
102527,70800
102547,271100
102553,60700
102567,605600
102686,291400
102698,49000
102733,42400
102875,746600
102880,569100
102989,591500
103051,131300
103061,773700
103100,437600
103121,546500
103282,200000
103312,515400
103397,568300
103640,160800
103758,456900
104058,796900
104060,812600
104096,473800
104292,266900
104339,381500
104344,343900
104655,795700
104821,712800
105243,676300
105257,340600
105271,536800
105294,102100
105302,681000
105313,174800
105512,127800
105745,359600
105778,376300
105809,417100
105820,600300
105851,277900
105907,681200
105929,77500
105979,565900
106039,182400
106201,293100
106216,114900
106354,705900
106390,232400
106453,330300
106455,200700
106477,465200
106820,631900
106883,31300
106928,398300
107024,659500
107116,502500
107194,297100
107264,312100
107278,713000
107347,7200
107410,578800
107479,624700
107895,180100
108036,695600
108081,282600
108142,418500
108197,374000
108224,96200
108257,505000
108289,64600
108326,475300
108473,48700
108501,304800
108599,790800
108660,432800
108728,217900
108924,741100
109076,308900
109131,183300
109204,398200
109659,335500
109663,243000
109901,348700
109936,231900
110190,209700
110536,461200
110658,477700
110733,143000
110852,479100
110981,616800
111090,136700
111139,119300
111221,476200
111416,645500
111428,625600
111589,753400
111631,301600
111675,5100
111722,129500
111911,57400
111984,382300
112140,595800
112224,47800
112446,332200
112599,528300
112625,66100
112878,471600
112989,572500
113063,327200
113549,60900
113623,181700
113629,57900
113692,212600
113738,301200
113855,790000
113989,183000
114018,293300
114130,104600
114188,385400
114199,207200
114228,258800
114351,523100
114417,218200
114526,607600
114527,128900
114545,55000
114566,352000
114744,89700
114801,670900
114891,512100
114906,40300
114914,532800
114992,288700
115041,309100
115079,423100
115304,669000
115328,491200
115359,436800
115394,460100
115684,92600
115701,523000
115857,753700
115994,171600
116067,74400
116097,166100
116202,384100
116207,7100
116296,209300
116496,108000
116508,247900
116546,479500
116618,429000
116626,71500
116656,84300
117118,121400
117222,624100
117478,432700
117781,538100
117862,317800
118254,106500
118277,709100
118310,478500
118373,595400
118401,662200
118688,394700
118690,566700
118859,497800
118860,610800
119114,208000
119398,458200
119417,727100
119796,589800
119804,701200
119996,115400
120044,102800
120123,162300
120220,704000
120293,252700
120368,483500
120643,465300
120799,149100
120820,113800
120823,791600
120981,42800
121132,652600
121334,564800
121351,8800
121865,756800
122053,480100
122256,747400
122291,383900
122293,739300
122412,128000
122490,42300
122553,83800
122764,437400
122897,131500
122923,520600
123006,803800
123149,625000
123287,510900
123289,78400
123293,324200
123491,506000
123547,511400
123612,383500
123703,757300
123727,689100
123823,694800
123860,91300
124062,507600
124172,713500
124206,60300
124496,57300
124530,515000
124583,136400
124609,781800
124611,502800
124633,611100
124690,426900
124745,375400
124874,24600
124883,24900
124904,509300
124988,492700
125001,203000
125010,442400
125090,210000
125112,234700
125128,545800
125140,212300
125549,726800
125554,576400
125572,579600
125696,520100
125868,16800
125920,463700
125954,387700
125973,361800
125974,695800
126000,731100
126010,506400
126169,277000
126248,19900
126274,307600
126399,132900
126686,167700
126768,427500
126782,609300
126891,41700
126897,323000
127026,571100
127316,512000
127365,629500
127379,224500
127518,327600
127829,42600
127946,248700
127998,736000
128109,302100
128227,97100
128261,552900
128534,213100
128576,542900
128587,447000
128672,296900
128711,357100
128804,223200
128979,701300
128994,347400
129004,211100
129030,253900
129255,64800
129395,592100
129463,611000
129626,303400
130009,253300
130050,596900
130164,18000
130182,106900
130224,550000
130388,386800
130394,34600
130459,383700
130579,789100
130770,534800
130824,786200
131072,6400
131166,99700
131223,331600
131298,88600
131384,364600
131425,256000
131461,754100
131594,663500
131598,193500
131800,181100
132026,422300
132211,650100
132344,211400
132465,797200
132566,680100
132620,182100
132734,439400
132800,714800
133039,522500
133108,23100
133160,453600
133180,368100
133235,302500
133300,79100
133325,774500
133502,703500
133539,203100
133637,259800
133667,766000
133753,113000
133804,312300
133906,484500
133943,561400
133959,559100
133973,381700
134197,774600
134503,387600
134540,372800
134767,636500
134774,486400
134799,385000
134814,726100
135056,345000
135123,651800
135173,718200
135235,674200
135312,124100
135691,491900
135770,273800
135939,528200
135997,273100
136087,800200
136181,784100
136207,378200
136251,28000
136596,219700
136608,90600
136688,295600
136908,290100
136965,375900
137018,552300
137083,686400
137250,124500
137365,445100
137369,262200
137395,445700
137434,433700
137588,111900
137617,665400
137696,33700
137749,298000
137835,439000
137838,607800
137902,51900
137925,765200
138048,145600
138136,116500
138211,717500
138388,103900
138456,581900
138476,684500
138505,312400
138628,253000
138843,520000
138918,812700
139191,122500
139268,668800
139491,624900
139856,669900
139904,731000
140107,802700
140292,45300
140348,153500
140373,454000
140455,431200
140516,422000
140545,667500
140627,549700
140838,310300
140916,112500
141194,71800
141250,65400
141311,446300
141342,660000
141370,639700
141389,485800
141428,643900
141434,771300
141613,256700
141646,556600
141861,533100
141876,577400
142061,22400
142089,644500
142212,750100
142300,527900
142460,114700
142497,484400
142546,21400
142765,590800
142911,722200
143565,506800
143653,521300
143660,753000
143706,578200
143749,422700
143781,767100
143822,546600
144026,432100
144039,247800
144144,173900
144260,475100
144327,801000
144495,634900
144548,455500
144687,389100
144740,255700
144833,762900
144936,585300
145034,600800
145148,628100
145150,487200
145162,787000
145268,661700
145292,498100
145385,511700
145605,514300
145612,466800
145615,21000
145670,73600
145680,37400
145733,53000
145910,272800
146078,100900
146178,284900
146310,767600
146502,316200
146545,109200
146616,503500
146677,84100
146704,589300
146739,595300
146827,155100
146837,476100
146925,592600
146962,749700
147155,205500
147354,135900
147377,81300
147404,3400
147434,515300
147601,650900
147710,707300
147713,116100
147918,323600
147920,18800
147973,262000
148197,612800
148225,436600
148392,767900
148407,790900
148426,579800
148480,640000
148567,660100
148614,693100
148797,793700
148838,166200
148890,740300
148936,708500
148948,207500
149078,453100
149146,336300
149194,500300
149232,495500
149279,659600
149289,216200
149295,218600
149303,337500
149392,762000
149547,293800
149615,434000
149747,508100
149847,494700
150300,439200
150410,278200
150632,737500
150782,399900
150924,281400
150968,311700
151021,722600
151162,213200
151164,50500
151285,270500
151807,811100
151956,407900
151998,192500
152228,490900
152341,242800
152979,177600
153058,691900
153125,785800
153178,767300
153203,281000
153236,508300
153278,69500
153517,136200
153603,637900
153641,54300
153723,560700
153784,368400
153787,90700
153823,200100
154099,114000
154264,171500
154285,29700
154334,386700
154437,106300
154442,222100
154444,217700
154551,117500
154646,401300
154682,715000
154704,640200
154845,764200
154970,276900
155258,522400
155295,417500
155421,813100
155490,477200
155832,636200
155856,808100
155975,444700
156017,570100
156028,439600
156052,48200
156162,667700
156585,474700
156627,20200
156643,98600
156687,623900
156719,159200
156952,243400
157106,616900
157186,335200
157288,653600
157330,743400
157379,716200
157413,459400
157649,790400
157710,609400
157733,727500
157927,78100
158172,723300
158208,13900
158283,412400
158287,340000
158355,39900
158372,282100
158509,556800
158661,444100
158791,89600
158808,222300
158903,472800
158905,795800
158952,75900
159015,317200
159131,296400
159150,790200
159152,334700
159238,19400
159326,544900
159336,228300
159493,801600
159713,164400
159721,531500
159783,287700
159896,436000
160194,165400
160220,731300
160231,194800
160248,791300
160508,25500
160573,565600
160676,126400
160786,618700
160794,573000
160807,90300
160915,368000
160966,148600
160995,694600
161005,529000
161040,634000
161063,775600
161095,185200
161279,516700
161333,118700
161402,276400
161447,176500
161494,468500
161510,231700
161585,554100
161608,661900
161620,439100
161627,204100
161699,268700
161713,459200
162096,380700
162161,537200
162220,127200
162246,88400
162479,327900
162481,766300
162531,110200
162532,770900
162874,484900
162908,497900
162910,610900
162930,441800
163143,112000
163192,34400
163471,711400
163555,563500
163635,720000
163815,357400
163866,760300
163885,302600
163886,58700
164034,243200
164162,649400
164184,473300
164274,8000
164361,142500
164377,103000
164458,359400
164466,45100
164756,157800
164921,604000
165005,230200
165104,174600
165165,659300
165166,685600
165224,241900
165341,310500
165461,565000
165465,468400
165592,59000
165640,602200
165652,332300
165911,109800
165925,280800
166050,399800
166135,694700
166136,540200
166205,278600
166209,326800
166257,230600
166272,672800
166503,293600
166557,519700
166774,165900
166912,151600
167086,423700
167146,603500
167239,149800
167319,186600
167403,627200
167408,637100
167411,635300
167562,367800
167620,231800
167875,141600
168030,489500
168129,527600
168315,450400
168399,522900
168446,788500
168489,275300
168508,281100
168572,797700
168765,724000
168789,362200
168804,303100
168829,397800
168866,476400
168907,129400
168968,340700
168983,773000
169039,56600
169154,712300
169316,735700
169426,759300
169610,163900
169743,739400
169960,198600
169990,666500
170054,292200
170084,132400
170091,691800
170146,250700
170199,718900
170305,511500
170438,730300
170484,665700
170524,289500
170541,361100
170565,636700
170776,452800
170870,462400
170877,534200
171113,115900
171188,548300
171225,143300
171488,16000
171571,164200
171739,681400
171800,196600
171877,797800
172010,39500
172038,393200
172244,678000
172316,412300
172388,512600
172453,163400
172503,729600
172684,457000
173035,620300
173057,5700
173079,216700
173210,698900
173277,586200
173306,247300
173487,308200
173498,258500
173556,336500
173584,739000
173839,483700
173890,263800
174161,786100
174163,350700
174359,222600
174364,352100
174391,756900
174492,648500
174529,628600
174578,125300
174688,674700
174694,796300
174757,368600
174886,612200
174948,345400
175418,580600
175492,653700
175606,8500
175815,159100
175839,802600
175848,567000
175926,157400
176049,380400
176105,632500
176330,496700
176511,800
176742,616000
176867,549000
177051,409300
177095,257800
177301,352400
177406,113400
177541,565300
177698,153300
177745,225800
177897,524600
178072,311600
178152,322000
178272,139400
178320,470600
178405,248000
178590,114200
178829,60000
178889,803400
179011,448100
179119,725400
179143,111100
179569,477100
179614,51800
179941,459600
180086,215700
180229,15500
180271,47600
180360,468800
180540,113900
180591,780300
180599,112100
180620,275800
180645,152800
180668,792100
180728,52400
180979,265500
181089,497500
181090,610500
181157,759800
181178,218400
181302,316700
181504,601500
181510,806300
181553,44800
181690,395600
181799,148000
181815,340500
181906,112200
181954,710700
181971,150100
181975,172600
182074,264900
182206,681500
182307,120800
182392,374100
182416,636400
182455,598400
182559,474500
182625,40200
182680,603300
182811,531900
182862,461300
182918,499900
182976,783000
183015,41600
183110,481300
183144,699400
183433,223500
183557,174100
183562,256300
183643,170400
183799,364300
183888,664700
183916,472500
184028,767000
184329,68600
184339,479800
184370,642000
184424,222900
184455,110400
184511,40800
184545,763000
184566,705400
184696,169000
184898,247400
185186,35400
185242,334500
185355,517800
185447,97300
185521,72600
185682,217500
185713,159900
185827,715200
185844,284300
185940,709400
185973,488500
186037,149700
186275,758500
186372,228600
186515,413000
186640,325600
186876,241100
186893,49400
186911,543600
187036,162800
187098,561000
187154,29500
187407,483900
187456,314900
187806,686900
187823,151400
187824,357900
187829,195200
187839,732400
188103,412800
188407,189500
188482,370800
188744,719400
188765,609200
188788,315300
188894,93400
188968,159300
189080,85100
189202,768900
189208,278300
189386,338300
189446,584900
189888,173400
190210,743000
190322,703300
190456,655700
190486,229400
190506,299500
190598,248900
190626,386000
190697,94500
190729,715900
190753,721900
191114,202800
191137,469600
191212,706500
191264,446000
191307,730700
191375,53800
191417,728500
191447,774000
191516,240000
191753,678400
191805,505300
191890,551600
192225,92100
192295,672700
192306,261800
192450,354300
192512,69200
192585,234400
192590,465500
192716,631300
192892,400800
192935,426700
192971,213800
193063,359100
193070,245600
193504,20400
193680,45600
193827,448300
193896,597700
194095,372300
194236,208800
194243,19500
194271,398700
194407,544200
194652,680200
194703,792500
194765,350900
194767,400100
194787,302200
194898,688900
194953,62100
194976,628000
195140,300300
195391,317000
195396,144900
195697,814400
195788,251900
195838,762500
195911,330900
196025,462000
196151,618600
196168,734400
196264,794000
196273,473100
196342,86500
196407,569500
196634,393000
196750,270700
196792,98500
197043,88700
197060,638700
197065,248500
197194,131600
197368,500000
197599,529600
197738,638300
197828,414900
197984,805200
198029,393900
198190,367400
198214,600400
198228,623300
198320,390700
198349,681100
198356,638000
198435,717600
198593,107800
198645,457100
198862,66900
198905,440600
198968,179300
199070,251700
199263,710900
199371,809900
199768,591900
199987,684900
200041,635200
200105,91800
200117,214200
200123,501700
200323,405600
200541,330600
200625,804600
200661,124300
200664,130300
200734,531700
200853,690700
200858,33200
201163,253200
201172,187700
201278,685200
201470,571400
201537,180800
201665,50000
201763,724500
201855,243300
201863,408200
202135,172000
202488,756400
202502,437000
202592,119100
202648,280300
202834,176200
202952,389500
202960,649900
203104,265100
203221,581500
203537,649000
203580,438100
203599,719700
203662,695900
203676,526900
203838,615500
204097,435100
204351,234500
204519,45700
204540,764600
205004,676500
205046,472600
205139,536600
205303,108800
205451,666600
205472,757600
205484,807900
205491,725000
205578,430300
205592,408500
205669,638100
205737,338700
205802,79900
205859,351000
205867,742500
205881,65700
206133,798300
206145,798600
206344,652300
206577,668300
206621,91400
206711,714100
206802,229900
206870,168800
206948,604900
207242,506900
207284,598600
207306,200600
207403,142900
207466,651300
207520,318600
207670,602500
207842,322300
207863,573800
207907,356600
207961,809100
207977,126500
208048,717300
208057,100400
208155,783700
208343,82600
208396,580100
208488,406200
208497,353700
208675,478600
208847,641500
209057,628500
209158,576900
209207,498900
209266,686000
209291,213600
209292,85600
209377,259200
209438,340300
209561,483100
209588,365900
209752,752900
209900,425200
209921,133200
209971,687500
210000,261700
210142,551900
210224,324700
210342,546700
210643,685400
210693,743600
210739,505200
210768,595700
210996,232200
211019,300800
211023,795300
211465,106000
211761,597500
211899,98200
212271,77900
212365,503100
212376,534700
212631,217800
212891,13100
212919,763400
213076,560200
213108,377600
213150,677700
213377,788300
213442,731400
213475,670200
213511,143700
213520,107400
213704,200800
213740,239500
214359,706300
214483,155900
214491,729000
214514,157900
214526,789300
214585,533900
214795,637300
214867,517700
215150,658500
215293,337900
215354,414600
215507,291800
215510,72000
215650,66200
215667,264200
215721,409600
215726,145300
215786,686800
216095,65600
216121,219400
216519,543300
216656,212200
216897,475200
216898,539400
217056,202000
217064,78000
217321,229700
217350,738500
217385,690900
217484,587200
217630,611500
217631,498500
217756,744300
217798,563700
217909,648400
217914,277500
218096,135100
218126,53600
218428,205800
218510,268900
218665,89800
218711,288000
218913,226000
218949,729700
219039,431000
219125,456200
219262,662600
219349,44400
219537,647400
219613,57700
219640,745000
219700,52700
219805,405900
219918,437500
219930,279700
220113,491800
220276,288800
220348,238400
220482,402800
220537,637600
220545,312000
220551,235600
220652,646700
220784,582500
220918,178800
221464,83700
221467,562500
221539,470500
221578,177900
221650,418600
221689,406500
221869,79600
222010,737100
222022,423000
222138,149900
222149,273700
222157,736500
222258,536300
222336,555200
222419,677100
222485,558300
222520,197300
222645,234200
222924,698300
223132,89500
223261,315500
223276,626200
223288,342900
223330,400200
223403,411700
223544,608700
223618,476700
223654,349300
223757,121500
223824,156400
224106,722300
224224,302300
224271,3100
224281,783600
224389,683100
224439,644100
224471,472400
224638,264700
224728,517500
225013,237500
225141,805800
225170,244700
225188,361600
225523,397100
225679,403800
225715,642900
225771,163200
225795,258400
226095,718500
226293,558200
226346,300900
226369,22800
226422,344400
226431,404800
226562,383100
226591,240800
226593,781900
226613,49200
226702,97700
226887,479600
227055,552600
227172,21900
227211,657500
227286,344500
227404,456400
227478,332600
227555,161600
227564,632700
227685,785500
227793,360000
228014,733500
228090,95700
228097,357600
228227,710500
228345,378000
228395,232900
228422,199100
228428,279600
228467,492400
228655,330200
229047,523400
229077,227400
229104,435600
229429,784900
229431,123300
229446,439900
229452,653200
229621,544000
229691,470700
229726,160500
229777,492300
229842,2400
229874,185600
229902,58200
229995,228200
230105,135700
230250,464200
230559,602600
230566,541900
230638,355200
230655,137100
230672,99400
230675,390600
230821,798900
230889,407000
231047,192100
231186,173700
231402,711300
231429,325500
231473,64300
231646,450200
231783,702800
231799,780000
231835,268100
231867,79200
231905,136800
232005,643100
232105,778700
232147,102600
232158,384400
232236,227900
232304,363600
232323,755800
232652,767800
233033,587900
233211,629400
233529,638200
233686,356500
233699,109300
233731,560800
233741,546400
233988,266200
234188,690000
234401,27200
234637,257500
234650,148500
234721,347700
235026,537700
235089,27100
235134,271600
235181,440300
235263,10000
235316,712500
235363,55200
235605,662500
235788,190900
235985,382200
236022,442700
236058,397500
236095,231400
